question,answer,question_type
"Bir ayı yavruları ve kendisi için avlanıyor. Bir haftada 210 kilo ete ihtiyacı var. Her yavrunun haftada 35 kiloya ihtiyacı var ve 4 yavrusu var. Her biri 5 kilo olan tavşanları avlıyor. Eğer her gün avlanıyorsa, her gün kaç tavşan yakalaması gerekir?","Toplam et ihtiyacı:
Ayı: 210 kg
Yavrular: 4 x 35 kg = 140 kg

Toplam haftalık et ihtiyacı:
210 kg + 140 kg = 350 kg

Günlük et ihtiyacı:
350 kg / 7 gün = 50 kg

Her tavşan 5 kg olduğu için yakalaması gereken tavşan sayısı:
50 kg / 5 kg = 10 tavşan

Sonuç olarak, her gün 10 tavşan yakalaması gerekir.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bilgileri ve matematiksel hesaplamaları kullanarak günlük avlanması gereken tavşan sayısını bulmayı gerektiriyor. Soru bir problemi tanımlar, verilen verilerle bir işlem uygulanmasını gerektirir ve çözüm için bir sayı belirlenmelidir.""}"
"Steve ve Georgia Hawaii'de tatildeyken evlerine ananas göndermeye karar verirler.  Her bir ananasın fiyatı 1,25 dolardır ve bir düzine satın alırlar.  Hepsini evlerine göndermek 21,00$'a mal olacaktır.  Her bir ananas onlara ne kadara mal olacaktır?","Her bir ananasın maliyeti:
1,25 $ / ananas * 12 ananas = 15,00 $
Toplam gönderim ücreti: 21,00 $
Toplam maliyet: 15,00 $ + 21,00 $ = 36,00 $

Bu düzinedeki her bir ananasın toplam maliyeti:
36,00 $ / 12 ananas = 3,00 $

Her bir ananas onlara 3,00 $'a mal olacaktır.","{""type"": ""word problem"", ""explanation"": ""This is a word problem because it presents a real-world scenario where mathematical calculations are needed to find the cost of each pineapple, taking into account both the cost of the pineapples themselves and the shipping cost.""}"
"Charles en sevdiği albümü dinlerken koşu yapıyor. Müzik açıkken saatte 6 mil hızla koşuyor, açık değilken ise 4 mil hızla. Albümü 40 dakika uzunluğunda. Charles'ın 6 mil koşması kaç dakika sürer?",Charles'ın 6 mil koşması 60 dakika sürer.,"{""type"": ""Zaman-Hız-Mesafe Problemi"", ""explanation"": ""Bu soru hız, zaman ve mesafe arasındaki ilişkiyi inceleyen bir matematik problemidir. Charles'ın koşu hızı verilmiş ve istenen, belirli bir mesafeyi ne kadar sürede kat edeceğini hesaplamaktır.""}"
"Hershel'in bir kasede 10 betta balığı ve 15 Japon balığı vardır. Arkadaşı Bexley ona 2/5 katı kadar betta balığı ve 1/3 katı kadar Japon balığı getiriyor. Hershel kız kardeşine balıkların 1/2'sini hediye ederse, kasede kalan toplam balık sayısını hesaplayın.","Başlangıçta Hershel'in 10 betta balığı ve 15 Japon balığı var.

Bexley ona 2/5 oranında betta balığı ve 1/3 oranında Japon balığı getiriyor:
- 2/5 x 10 = 4 betta balığı
- 1/3 x 15 = 5 Japon balığı

Bu eklemelerle toplam balık sayısı:
- Betta balıkları: 10 + 4 = 14
- Japon balıkları: 15 + 5 = 20

Toplam balık sayısı:
- 14 + 20 = 34 balık

Hershel balıkların yarısını kız kardeşine hediye ediyor:
- 34 / 2 = 17 balık

Kasede kalan balık sayısı:
- 34 - 17 = 17 balık

Sonuç olarak, kasede kalan toplam balık sayısı 17'dir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, basit aritmetik işlemleri içeren bir problem çözme görevidir. Mevcut balık sayısına eklemeler ve ardından çıkarmalar yaparak kasede kalan balık sayısını hesaplamayı gerektirir.""}"
"Bir kamyonda 26 pembe baret, 15 yeşil baret ve 24 sarı baret bulunmaktadır.  Carl 4 pembe bareti ve John 6 pembe bareti ve çıkardığı pembe baret sayısının iki katı kadar yeşil bareti alırsa, kamyonda kalan toplam baret sayısını hesaplayın.","Başlangıçta kamyonda:
- 26 pembe baret
- 15 yeşil baret
- 24 sarı baret bulunmaktadır.

Carl 4 pembe baret alır:
Kalan pembe baret: 26 - 4 = 22

John 6 pembe baret alır ve çıkardığı pembe baretlerin iki katı kadar yeşil baret alır:
Kalan pembe baret: 22 - 6 = 16
John, 6 pembe baret aldığı için 6 x 2 = 12 yeşil baret de alır:
Kalan yeşil baret: 15 - 12 = 3

Sarı baret sayısında değişiklik olmadı: 24

Kalan toplam baret sayısı:
16 pembe + 3 yeşil + 24 sarı = 43 baret","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, verilen miktarlardan belirli sayıda nesnenin çıkarılması ve aritmetik işlemler yoluyla kalan toplamın hesaplanmasına dayanan bir aritmetik problemdir. Toplam eşyaların sayısını bulmak için temel toplama ve çıkarma işlemleri gerektirir.""}"
"Roque'nin işe yürüyerek gitmesi iki saatini, bisikletle gitmesi ise bir saatini alıyor. Roque haftada üç kez işe yürüyerek gidip geliyor ve haftada iki kez de bisikletle işe gidip geliyor. Yürüme ve bisikletle işe gidip gelmesi haftada toplam kaç saatini alıyor?","Roque haftada üç kez işe yürüyerek gidiyor. Bu, her gidiş-dönüş toplam 4 saat (2 saat gidiş + 2 saat dönüş) olduğundan, üç kez için:

3 gün * 4 saat/gün = 12 saat

Bisikletle haftada iki kez işe gidiyor. Bu, her gidiş-dönüş toplam 2 saat (1 saat gidiş + 1 saat dönüş) olduğundan, iki kez için:

2 gün * 2 saat/gün = 4 saat

Toplamda:

12 saat (yürüyerek) + 4 saat (bisikletle) = 16 saat

Roque'nin işe gidip gelmesi haftada toplam 16 saatini alıyor.","{""type"": ""aritmetik problemi"", ""explanation"": ""Bu soru, belirli bir dizi faaliyet için harcanan toplam süreyi bulmayı gerektirir. Roque'nin işe yürüyerek ve bisikletle gitmesi için belirlenen süreleri toplayarak, haftalık toplam süreyi hesaplamayı içerir. Bu, aritmetik işlemleri gerektiren temel bir problem çözme sorusudur.""}"
"Tim, 5 iş gününün her birinde işe bisikletiyle gidip geliyor.  İş yeri 20 mil uzaklıkta.  Ayrıca hafta sonu 200 millik bir bisiklet turuna çıkıyor.    Saatte 25 mil hızla bisiklete binebiliyorsa, haftada ne kadar zamanını bisiklete binerek geçiriyor?","Tim haftada toplam 400 mil bisiklet sürüyor (5 gün işe gidip gelme x 2 x 20 mil + 200 mil hafta sonu turu). Saatte 25 mil hızla gittiği için, toplamda 400 mil / 25 mph = 16 saat bisiklete biniyor.","{""type"": ""hesaplama"", ""explanation"": ""Bu soru, haftalık bisiklet sürme süresini hesaplamak için verilen mesafeleri ve hızı kullanmayı gerektiriyor. Bu, bir problem çözme ve hesaplama sorusudur.""}"
"Bella postaneden pul satın aldı. Pulların bazılarında kar tanesi, bazılarında kamyon ve bazılarında da gül deseni vardı. Bella 11 kar tanesi pulu satın aldı. Kar tanesi pullarından 9 tane daha fazla kamyon pulu ve kamyon pullarından 13 tane daha az gül pulu aldı. Bella toplamda kaç pul satın aldı?","Bella 11 kar tanesi pulu aldı. Kar tanesi pullarından 9 tane daha fazla kamyon pulu almış, yani 11 + 9 = 20 kamyon pulu aldı. Kamyon pullarından 13 tane daha az gül pulu almış, yani 20 - 13 = 7 gül deseni pulu aldı.

Toplamda:
11 kar tanesi + 20 kamyon + 7 gül = 38 pul.

Bella toplamda 38 pul satın aldı.","{""type"": ""cebir problemi"", ""explanation"": ""Bu soru, belirli sayıda pulu ve bu pullar arasındaki ilişkileri kapsayan bilgileri kullanarak, toplam pul sayısını bulmayı amaçlayan bir cebir problemi. Tipik olarak, bu tür problemler, verilen ilişkiler ve miktarlar kullanılarak değişkenler tanımlamayı ve bu değişkenler üzerinden bir denklem sistemi kurup çözmeyi gerektirir.""}"
"Her kuş günde 12 böcek yer, her yılan günde 3 kuş yer ve her jaguar günde 5 yılan yer. Eğer bir ormanda 6 jaguar varsa, her gün kaç böcek yenir?","Eğer ormanda 6 jaguar varsa, her jaguar günde 5 yılan yer.

6 jaguar * 5 yılan/jaguar = 30 yılan

Her yılan günde 3 kuş yer, dolayısıyla:

30 yılan * 3 kuş/yılan = 90 kuş

Her kuş günde 12 böcek yer, dolayısıyla:

90 kuş * 12 böcek/kuş = 1080 böcek

Her gün 1080 böcek yenir.","{""type"": ""word problem"", ""explanation"": ""Bu soru, verilen bilgilerle bağlantılı olarak hesaplama yapmayı gerektiren bir kelime problemidir. Kuşların böcek yemesi, yılanların kuş yemesi ve jaguarların yılan yemesi gibi basamakları içeren bir hesaplama gerektiren bir ilişki zinciri oluşturulmuş.""}"
"Samantha'nın soyadı Bobbie'nin soyadından üç harf daha azdır. Eğer Bobbie soyadından iki harf eksiltseydi, Jamie'ninkinin iki katı uzunluğunda bir soyadı olurdu. Jamie'nin tam adı Jamie Grey. Samantha'nın soyadında kaç harf var?","Jamie'nin soyadı ""Grey"" ve bu soyad 4 harften oluşuyor.

Bobbie soyadından iki harf eksiltseydi Jamie'nin soyadının iki katı uzunluğunda bir soyadı olacaktı:
2 * 4 = 8.

Bobbie'nin soyadından iki harf eksildiğinde, Bobbie'nin kalan soyadı 8 harf oluyorsa, Bobbie'nin orijinal soyadı 8 + 2 = 10 harftir.

Samantha'nın soyadı, Bobbie'nin soyadından üç harf daha kısadır:
10 - 3 = 7 harf.

Bu durumda, Samantha'nın soyadı 7 harften oluşur.","{""type"": ""Algebra"", ""explanation"": ""Bu soru, bir dizi bilinmeyeni (Samantha, Bobbie ve Jamie'nin soyadlarındaki harf sayıları) içeren bir matematik problemi olduğundan algebra kategorisine girer. Bilinmeyenlerle ilgili iki durum verilmiştir ve bu durumları çözerek Samantha'nın soyadındaki harf sayısını bulmamız gerekir.""}"
Ann'in en sevdiği mağazada yaz indirimi vardı. 75 dolar karşılığında tanesi 7 dolardan 5 çift şort ve tanesi 10 dolardan 2 çift ayakkabı aldı. Ayrıca hepsi aynı fiyata 4 üstlük satın aldı. Her bir üst ne kadara mal oldu?,"Her bir üst 10 dolara mal oldu. İşte hesaplama:

- Şortlar: \( 7 \text{ dolar} \times 5 = 35 \text{ dolar} \)
- Ayakkabılar: \( 10 \text{ dolar} \times 2 = 20 \text{ dolar} \)
- Toplam masraf: 35 + 20 = 55 dolar
- Geriye kalan: 75 - 55 = 20 dolar
- Üstlerin maliyeti (4 adet): 20 dolar

Her bir üst: \( \frac{20 \text{ dolar}}{4} = 5 \text{ dolar} \)","{""type"": ""kelime problemi"", ""explanation"": ""Bu soru, gerçek dünya senaryosunu kullanarak matematiksel bir problemi çözmeyi gerektiriyor. Soru, belirli miktarlarda farklı fiyatlarla alınan ürünlerin toplam maliyetini verir ve bir ürünün birim fiyatını belirlemek için bu bilgileri kullanmayı gerektirir. Bu tür problemler genellikle kelime problemleri olarak adlandırılır ve çözüm için cebirsel ifadeler veya denklem kurulmasını gerektirebilir.""}"
"Mary market alışverişini Cumartesi günü yapmaktadır. Alışverişini yalnızca, bir sonraki alışverişinden önce tamamını ödemesi gereken 100 $'lık bir krediye izin verilen belirli bir mağazadan yapıyor. O hafta kredi limitinin tamamını harcadı ve 15 dolarını Salı günü, 23 dolarını ise Perşembe günü ödedi. Mary'nin bir sonraki alışverişinden önce ne kadar kredi ödemesi gerekecektir?","Mary'nin kredi limitinin tamamı 100 dolar. Bu hafta kredi limitinin tamamını harcadı yani 100 dolar harcadı. Salı günü 15 dolar, Perşembe günü 23 dolar ödedi.

Toplamda ödediği miktar: 15 + 23 = 38 dolar

Mary'nin ödemesi gereken kalan tutar: 100 - 38 = 62 dolar

Bir sonraki alışverişinden önce Mary'nin ödemesi gereken miktar 62 dolardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, Mary'nin halihazırda harcadığı kredi miktarından yaptığı ödemeleri çıkararak ne kadar daha ödemesi gerektiğini bulmayı gerektirmektedir. Dolayısıyla, temel aritmetik işlemleri (toplama ve çıkarma) ile çözülebilir.""}"
"John, 2 metre kare tabanı olan 8 metre boyunda dev bir mermer dikdörtgen prizma oyar.  Metreküp başına 2700 kg yoğunluğa sahiptir.  Ağırlığı ne kadardır?","Dikdörtgen prizmanın hacmi 2 metrekare taban alanı ve 8 metre yüksekliği ile hesaplanır:

\( Hacim = Taban\_Alanı \times Yükseklik \)
\(
Hacim = 2 \, \text{m}^2 \times 8 \, \text{m} = 16 \, \text{m}^3
\)

Mermerin yoğunluğu metreküp başına 2700 kg olduğuna göre:

\( Ağırlık = Hacim \, \times Yoğunluk \)
\(
Ağırlık = 16 \, \text{m}^3 \times 2700 \, \text{kg/m}^3 = 43200 \, \text{kg}
\)

Mermer dikdörtgen prizmanın ağırlığı 43200 kg'dir.","{""type"": ""Hacim ve Yoğunluk Problemi"", ""explanation"": ""Bu soru, bir objenin hacmi ve yoğunluğunu kullanarak ağırlığını hesaplamayı gerektiriyor. Dikdörtgen prizmadan bahsedildiği için öncelikle hacmi bulunmalı ve ardından yoğunlukla çarpılarak ağırlık hesaplanmalıdır.""}"
"Vinny 300 kilo ağırlığındaydı ve diyetinin ilk ayında 20 kilo verdi. Diyetine devam etti ancak her ay bir önceki ayda verdiği kilonun yarısı kadar kilo verdi. Diyetinin beşinci ayının başında daha fazla kilo vermek için daha fazla çalıştı ve ardından diyetini sonlandırmaya karar verdi. Vinny diyetinin sonunda 250,5 pound ağırlığında ise, beşinci ay boyunca kaç pound kaybetmiştir?","Vinny'nin her ay kaybettiği kiloları hesaplayalım:
- İlk ay: 20 kilo
- İkinci ay: 20'nin yarısı, yani 10 kilo
- Üçüncü ay: 10'un yarısı, yani 5 kilo
- Dördüncü ay: 5'in yarısı, yani 2,5 kilo

Dördüncü ayın sonunda toplamda:
20 + 10 + 5 + 2,5 = 37,5 kilo kaybetmiş oluyor.

Başlangıç kilosu 300 kilo olduğuna göre, dördüncü ay sonunda kilosu:
300 - 37,5 = 262,5 kilo

Beşinci ayın sonunda kilosu 250,5 kilo olduğuna göre, beşinci ay boyunca verdiği kilo:
262,5 - 250,5 = 12 kilo

Buna göre, Vinny beşinci ayda 12 kilo vermiştir.","{""type"": ""problem solving"", ""explanation"": ""Soru, belirli bir kilo kaybı süresi boyunca yapılan kilo kayıplarının toplanarak sonucun hesaplanmasını gerektirmektedir. Bu tür sorular, verilen bilgileri bir sıra halinde analiz etmeyi ve matematiksel olarak toplamayı gerektiren problem çözme sorularıdır.""}"
"Bir jet 2 saatte 580 mil yol alır. Bu hızla, jet 10 saatte ne kadar uzağa uçabilir?","Jet, 10 saatte 2900 mil uzağa uçabilir.","{""type"": ""oran-orantı problemi"", ""explanation"": ""Bu soru, verilen süre zarfında aracın sabit bir hızla ne kadar yol alabileceğini hesaplamaya dayanıyor. Jetin 2 saatte kaç mil gittiği belirtilmiş ve aynı hızla 10 saatte ne kadar gidebileceği sorulmuş. Burada orantı kurulup hesaplama yapılır.""}"
"Bir şarkıcı bir ay içinde 3 şarkı yayınlamayı planlamaktadır. Bir şarkı üzerinde günde 10 saat çalıştıysa ve her şarkının tamamlanması 10 gün sürdüyse, 3 şarkıyı tamamlamak için harcadığı toplam saat sayısını hesaplayın.","Bir şarkı üzerinde günde 10 saat çalışıyorsa ve her şarkı 10 günde tamamlanıyorsa, bir şarkı için harcanan toplam saat sayısı:

10 saat/gün * 10 gün = 100 saat

3 şarkı için bu süreyi hesaplayalım:

100 saat/şarkı * 3 şarkı = 300 saat

Toplamda 3 şarkıyı tamamlamak için harcadığı saat sayısı 300 saattir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilmiş sayıları kullanarak toplam çalışma süresini hesaplamayı gerektiren bir aritmetik sorusudur. Verilen gün sayısı ve günlük çalışma süresi çarpılarak bir şarkı için harcanan zaman bulunur, ardından bu süre üç şarkı için üçle çarpılarak toplam süre hesaplanır.""}"
"Alice'in 10 düzine karpuzu vardı. Bunun %40'ını dün ve kalanının 1/4'ünü bugün sattığına göre, yarın satılacak kaç karpuz kalmıştır?","Alice'in toplamda 10 düzine yani 120 karpuzu var.

Dün %40'ını sattı:
120 * 0.40 = 48 karpuz

Kalan karpuz sayısı:
120 - 48 = 72 karpuz

Bugün kalan karpuzların 1/4'ünü sattı:
72 / 4 = 18 karpuz

Bugün satılan karpuzlar çıkarıldıktan sonra kalan karpuz sayısı:
72 - 18 = 54 karpuz

Yarın satılacak 54 karpuz kalmıştır.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen başlangıç miktarı üzerinden belirli bir yüzdesini çıkararak ve ardından kalan miktarın bir kısmını daha hesaplayarak geriye kalan miktarı bulmayı gerektiren bir problem çözme sorusudur. Yani, matematiksel işlem sıralaması ve temel aritmetik kullanarak çözülmesi gereken bir problem sunuyor.""}"
"Bir uzay gemisi başka bir gezegene seyahat ediyor. Uzay gemisi, mürettebatın molası için durdurulmadığı sürece tüm yolculuk boyunca sabit bir hızda seyahat ediyor. Fırlatıldıktan sonra, uzay gemisi 10 saat boyunca seyahat etti ve ardından 3 saat durdu. Daha sonra 10 saat daha yol aldıktan sonra 1 saat durdu. Bundan sonra uzay gemisi her 11 saatlik yolculuktan sonra bir saat mola verecek ve bu rutini yolculuğunun sonuna kadar sürdürecektir. Tüm yolculuk 3 gün sürdüyse, uzay gemisi saat cinsinden ne kadar süre hareket etmedi?","Uzay gemisi 3 gün, yani 72 saat boyunca seyahat ediyor. İlk 10 saatlik seyahat ve 3 saatlik mola ile başladı. Toplamda 13 saat geçti (10 saat seyahat, 3 saat mola). Sonra tekrar 10 saat seyahat etti ve 1 saat mola verdi. Şimdi toplam 24 saat geçti (10 + 3 + 10 + 1). Daha sonra uzay gemisi her 11 saatlik yolculuktan sonra 1 saat mola veriyor.

72 saatten 24 saati çıkardığımızda geriye 48 saat kalıyor. Bu süreçte her 12 saatte (11 saat seyahat + 1 saat mola) bir rutin tekrar ediyor.

48 saat boyunca:
48 / 12 = 4 kez bu rutin tekrar edecek.
Her rutin 1 saat mola içerdiğinden, 4 rutinde 4 saat mola olur.

Toplam molaları hesaplarsak:
İlk 3 saat + 1 saat + 4 saat = 8 saat.

Dolayısıyla, uzay gemisi toplamda 8 saat boyunca hareket etmedi.","{""type"": ""word problem involving time and distance"", ""explanation"": ""Bu soru, uzay gemisinin seyahat süresini ve mola sürelerini içeren bir kelime problemidir. Zamansal ifadeler ve molalar hesaplanarak geminin durduğu süre bulunmalıdır. Bu tip sorular genellikle hız-uzunluk-zaman bağlamında değerlendirilir. Problemi çözerken verilen zamanı ve durma süresini organize etmek gerekir.""}"
"Bir kart oyunundaki kart sayısı 500 idi. Birlikte oynayan iki arkadaş Ellis ve Orion kartları 11:9 oranında bölüştüler. Ellis, Orion'dan kaç kart daha fazla aldı?","Ellis ve Orion kartları 11:9 oranında paylaştılar ve toplam kart sayısı 500 idi. Bu durumda, Ellis toplam kartın 11/20'sini, Orion ise 9/20'sini alır.

Ellis'in aldığı kart sayısı:
11/20 * 500 = 275

Orion'ın aldığı kart sayısı:
9/20 * 500 = 225

Ellis'in Orion'dan aldığı daha fazla kart sayısı:
275 - 225 = 50

Ellis, Orion'dan 50 kart daha fazla aldı.","{""type"": ""oran-orantı sorusu"", ""explanation"": ""Bu soru, verilen toplam kart sayısını ve kartların iki kişi arasında belirli bir orana göre dağıtılmasını içeriyor. Sorunun çözümü, orantı kullanılarak Ellis ve Orion'un her birinin kaç kart aldığını bulmak ve aralarındaki farkı hesaplamak üzerine kurulu olduğu için bir oran-orantı sorusudur.""}"
Bayan Finley'in sınıfında 24 öğrenci vardır ve Bay Johnson'ın sınıfında Bayan Finley'in sınıfındaki öğrenci sayısının yarısından 10 fazla öğrenci vardır. Bay Johnson'ın sınıfında kaç öğrenci vardır?,"Bay Johnson'ın sınıfında 24 öğrenci sayısının yarısı, yani 12 öğrenci, üstüne de 10 eklendiğinde toplamda 22 öğrenci vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir sayısal ilişkiyi çözmeyi gerektiren bir aritmetik problemidir. Verilen bilgilere göre, Bay Johnson'ın sınıfındaki öğrenci sayısını hesaplama işlemi yapılmalıdır.""}"
"Andy iki dava üzerinde çalışan bir avukattır. İlk davayı kazanması halinde %30 ihtimalle 5.000.000 $, kaybetmesi halinde ise 0 $ ödeme yapılacaktır. İkinci davanın ise Andy kaybederse %50 ihtimalle 1.000.000$, kazanırsa %50 ihtimalle 2.000.000$ ödeme yapma şansı var.  Yüzde olarak ifade edildiğinde, Andy'nin her iki davayı da kaybetmesi, her ikisini de kazanmasına kıyasla ne kadar daha olasıdır?","Öncelikle her iki dava için olasılıkları hesaplayalım:

1. İlk davayı kaybetme olasılığı: %70 (100% - 30%)
2. İkinci davayı kaybetme olasılığı: %50
3. İlk davayı kazanma olasılığı: %30
4. İkinci davayı kazanma olasılığı: %50

Her iki davayı birlikte değerlendirecek olursak:
- Her iki davayı kaybetme olasılığı: 0.70 * 0.50 = 0.35 ( %35)
- Her iki davayı kazanma olasılığı: 0.30 * 0.50 = 0.15 ( %15)

Bu durumda, her iki davayı da kaybetmenin olasılığı %35 iken, her ikisini de kazanmanın olasılığı %15'tir.

Dolayısıyla, her iki davayı da kaybetmenin olasılığı, her ikisini de kazanmanın olasılığına kıyasla %20 daha fazladır (35% - 15%).","{""type"": ""olasılık problemi"", ""explanation"": ""Bu soru, iki bağımsız olay olan davaların sonucuna dayanan olasılık hesaplamalarını içeriyor. Her iki olayı kaybetme olasılığı ile her iki olayı kazanma olasılığı karşılaştırılarak yüzde farkı aranmaktadır. Dolayısıyla olasılık teorisi ve hesaplamaları kullanılmaktadır.""}"
"John'un günde 2 hap alması gerekiyor.  Bir hapın fiyatı 1,5 dolar.  Sigorta maliyetin %40'ını karşılıyor.  John 30 günlük bir ay içinde ne kadar öder?","John'un 30 günlük bir ay içinde toplam 60 hap alması gerekiyor (2 hap/gün x 30 gün). Bir hapın fiyatı 1,5 dolar olduğuna göre, 60 hapın toplam maliyeti 90 dolar (60 hap x 1,5 dolar/hap). Sigorta maliyetin %40'ını karşıladığına göre, sigorta 36 doları karşılar (90 dolar x %40). John, 90 dolardan 36 doları çıkararak, 54 dolar öder (90 dolar - 36 dolar).","{""type"": ""word problem"", ""explanation"": ""Bu soru, matematiksel bilgiler kullanılarak gerçek dünya senaryosunu hesaplamayı gerektirir. Verilenlerin analiz edilmesi ve doğru matematiksel işlemlerin uygulanmasıyla, John'un 30 günlük süre zarfında ne kadar ödeme yapması gerektiği belirlenmelidir.""}"
"Bay Caiden evinde onarım yapmak istemektedir ve bunun için 300 feet metal çatı kaplamasına ihtiyaç duymaktadır. Çatı kaplamasının her bir ayağı 8 dolarsa ve metal çatı kaplaması tedarikçisi 250 ayak metal çatı kaplamasını ücretsiz getiriyorsa, Bay Caiden'ın kalan metal çatı kaplaması için ne kadar para ödemesi gerekir?","Bay Caiden 300 feet metal çatı kaplamasına ihtiyaç duyuyor ve tedarikçi 250 feet metal çatı kaplamasını ücretsiz getiriyorsa, Bay Caiden'ın ayrıca 50 feet metal çatı kaplaması satın alması gerekecek. Çatı kaplamasının her bir ayağı 8 dolarsa, kalan 50 feet için ödeyeceği miktar:

50 feet * 8 dolar/foot = 400 dolar

Bay Caiden kalan metal çatı kaplaması için 400 dolar ödemesi gerekecek.","{""type"": ""word problem"", ""explanation"": ""Bu bir kelime problemidir çünkü günlük hayat durumlarını matematiksel hesaplamalar kullanarak çözüme ulaşmayı gerektiren bir soruyu içermektedir. Matematiksel işlemler ve problem çözme becerileri gerektirir.""}"
"Belinda bir topu 20 feet/saniye hızla fırlatabilir. Top yere çarpmadan önce 8 saniye uçarsa ve Belinda'nın border collie cinsi köpeği saniyede 5 metre koşabiliyorsa, border collie cinsi köpeğin topa yetişmesi kaç saniye sürer?","Top 8 saniye boyunca uçacak. Bu süre zarfında border collie topa yetişmek için koşacaktır.

1 feet = 0.3048 metre
20 feet/saniye = 20 * 0.3048 metre/saniye = 6.096 metre/saniye

Topun toplam mesafesi:
6.096 metre/saniye * 8 saniye = 48.768 metre

Border collie'nin koşma süresi:
48.768 metre / 5 metre/saniye = 9.7536 saniye

Border collie’nin topa yetişmesi 9.7536 saniye sürer. Ancak, top 8 saniye uçuş süresine sahiptir, bu yüzden köpek top yere inmeden ona yetişemez.","{""type"": ""zaman/hız problemi"", ""explanation"": ""Bu bir zaman ve hız problemi çünkü burada topun ve köpeğin hareket süresi ve hızları kullanılarak bir hesaplama yapılması gerekiyor. İki farklı hız söz konusu: topun hızı ve köpeğin hızı. Problemde, topun gideceği mesafe ve köpeğin bu mesafeyi ne kadar sürede kat edeceğini hesaplamak amaçlanıyor.""}"
Bart tanesi 1.25 dolara 10 dolarlık not defteri alır.  Her birinde 60 sayfa var.  Kaç sayfa satın almıştır?,"Bart 8 adet not defteri satın almıştır (10 / 1.25 = 8). Her bir not defteri 60 sayfa olduğuna göre, toplamda 8 * 60 = 480 sayfa satın almıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, temel hesaplama becerilerini kullanarak kaç sayfa satın alındığını bulmayı gerektirir. Öncelikle kaç tane not defteri alındığını bulmak için 10 doları, tanesi 1.25 dolara bölmek gerekiyor. Daha sonra, satın alınan not defteri sayısıyla her bir defterdeki sayfa sayısını çarparak toplam sayfa sayısını bulabiliriz.""}"
"Cecil'in 600 doları var. Catherine'in Cecil'in iki katından daha az 250 doları, Carmela'nın ise Cecil'in iki katından daha fazla 50 doları vardır. Toplamda ne kadar paraları var?","Cecil'in 600 doları var. Catherine'in iki katından daha az, yani 1200 - 250 = 950 doları var. Carmela'nın iki katından daha fazla, yani 1200 + 50 = 1250 doları var. Toplamda:

600 + 950 + 1250 = 2800 dolarları vardır.","{""type"": ""Arithmetic Word Problem"", ""explanation"": ""Bu soru, verilen başlangıç değerleriyle (Cecil'in parası) ve bir dizi aritmetik işlemle (Catherine ve Carmela'nın parasını belirleyerek) problemin çözümünü bulmayı gerektiren bir kelime problemidir. Temel olarak toplama ve iki kat gibi basit matematiksel işlemleri içerir.""}"
"Fernanda, Audible uygulamasından dinlemek üzere Audible'dan altı sesli kitap satın aldı. Her bir sesli kitap 30 saat uzunluğundaysa ve her gün 2 saat sesli kitap dinlediyse, altı sesli kitabı bitirmek için harcadığı toplam süreyi hesaplayınız?","Her sesli kitap 30 saat uzunluğunda ve altı kitap var:
6 kitap * 30 saat/kitap = 180 saat toplam süre.

Fernanda her gün 2 saat dinliyorsa:
180 saat / 2 saat/gün = 90 gün.

Fernanda altı sesli kitabı bitirmek için 90 gün harcar.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir senaryo için toplama ve çarpma işlemlerini içeren basit bir aritmetik problemdir. Fernanda'nın her gün dinlediği süre üzerinden toplam süreyi belirlemeye çalışıyoruz. İlk olarak toplam kitap süresi hesaplanır ve ardından günlük dinleme süresi ile karşılaştırılarak toplam gün sayısı bulunur.""}"
"Roe, Ocak ayından Temmuz ayına kadar ayda 10$ ve Ağustos ayından Kasım ayına kadar ayda 15$ tasarruf etmiştir. Aralık ayında ne kadar tasarruf etmelidir ki yıl içinde toplam 150$ tasarruf etmiş olsun?",Roe'nun yıl boyunca toplam 150$ tasarruf etmesi için Aralık ayında 35$ tasarruf etmesi gerekmektedir.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, bir yıl boyunca yapılan aylık tasarrufların toplamını hesaplamayı ve belirli bir hedefe ulaşmak için ne kadar daha tasarruf edilmesi gerektiğini bulmayı gerektiren bir aritmetik problemidir. Sorunun çözümü için, verilen zaman dilimlerindeki tasarruf miktarları toplanmalı ve hedefine ulaşmak için eksik kalan miktar belirlenmelidir.""}"
