question,answer,question_type
Su parkında 20 yunus bulunmaktadır. Yunusların dörtte biri tamamen eğitimli. Kalan yunusların üçte ikisi şu anda eğitimde ve geri kalanı gelecek ay eğitilecek. Gelecek ay kaç yunus eğitilecektir?,Gelecek ay 5 yunus eğitilecektir.,"{""type"": ""word problem"", ""explanation"": ""Bu soru, gerçek dünya bağlamında belirli miktarlarla ilgili hesaplamalar yapmayı gerektirir. Mantıksal adımlarla çözülebilen bir problemdir ve verilen bilgilerle birlikte matematiksel işlemler yapılarak sonuç elde edilir.""}"
Elida'da 5 harf bulunurken Adrianna'da Elida'nın sahip olduğu harf sayısının iki katından daha az 2 harf bulunmaktadır. Her iki isimdeki ortalama harf sayısının 10 katı kaçtır?,"Elida'da 5 harf vardır. Adrianna'da, Elida'nın sahip olduğu harf sayısının iki katından 2 harf daha az bulunmaktadır, yani Adrianna'da 8 harf vardır (2 * 5 - 2 = 8).

Her iki isimdeki ortalama harf sayısı:
(5 + 8) / 2 = 6.5

Bu ortalamanın 10 katı:
6.5 * 10 = 65

Sonuç olarak, her iki isimdeki ortalama harf sayısının 10 katı 65'tir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen isimlerdeki harf sayılarını ve bunların ortalamasını hesaplayıp, belirli bir katsayı ile çarparak sonucu bulmamızı gerektiren bir aritmetik sorudur.""}"
Bir okul otobüsü saatte 50 mil hızla 42 dakika boyunca seyahat etmiştir. Otobüsün kat ettiği mesafe mil cinsinden nedir?,"Otobüs saatte 50 mil hızla 42 dakika boyunca seyahat etti.

Önce dakikayı saate çevirelim:
42 dakika = 42/60 saat = 0,7 saat

Kat edilen mesafeyi bulmak için hız ile zamanı çarpalım:
50 mil/saat * 0,7 saat = 35 mil

Otobüs 35 mil kat etmiştir.","{""type"": ""hesaplama"", ""explanation"": ""Bu soru, hız ve süre verilerek mesafenin hesaplanması üzerine kurulmuş bir hesaplama sorusudur. Saatteki hız ve zaman verilmiş olup, mesafe formülü kullanılarak mesafenin bulunması gereklidir. Formül: Mesafe = Hız x Zaman.""}"
"Stephanie ev bütçesini kontrol ediyor ve faturalarını ödemek için ne kadar kaldığını hesaplaması gerekiyor. Elektrik faturası 60 dolar ve bu faturanın tamamı ödenmiş. Gaz faturası 40 dolardı ve bunun dörtte üçünü zaten ödemişti. Bütçesini kontrol ederken gaz faturası için 5 dolarlık bir ödeme daha yapıyor. Su faturası 40 dolar ve bunun yarısını ödemiş, internet faturası ise 25 dolar ve bunun için de 5 dolarlık 4 ödeme yapmış. Toplamda, Stephanie'nin faturalarını ödemeyi bitirmek için hala kaç dolar ödemesi gerekiyor?","Stephanie'nin kalan ödemesi gereken miktarı hesaplamak için ödenen ve ödemek zorunda olduğu tüm tutarları hesaplayalım:

1. **Gaz Faturası:**
   - Toplam: 40 dolar
   - Ödenen: \( \frac{3}{4} \times 40 = 30 \text{ dolar} \)
   - Ekstra ödeme: 5 dolar
   - Toplam ödenen: \( 30 + 5 = 35 \text{ dolar} \)
   - Kalan: \( 40 - 35 = 5 \text{ dolar} \)

2. **Su Faturası:**
   - Toplam: 40 dolar
   - Ödenen: \( \frac{1}{2} \times 40 = 20 \text{ dolar} \)
   - Kalan: \( 40 - 20 = 20 \text{ dolar} \)

3. **İnternet Faturası:**
   - Toplam: 25 dolar
   - Ödenen: \( 5 \text{ dolar} \times 4 = 20 \text{ dolar} \)
   - Kalan: \( 25 - 20 = 5 \text{ dolar} \)

**Toplam Kalan:**
- Gaz faturası: 5 dolar
- Su faturası: 20 dolar
- İnternet faturası: 5 dolar

Sonuç olarak, Stephanie'nin faturalarını tamamen ödemesi için hala ödemesi gereken toplam tutar:
\( 5 + 20 + 5 = 30 \text{ dolar} \)","{""type"": ""problem-solving"", ""explanation"": ""Bu soru, verilen bilgileri analiz edip, hesaplamalar yaparak bir sonuca ulaşmayı gerektiriyor. Stephanie'nin ödemek zorunda olduğu toplam faturaları ve ne kadar ödediğini bulup, geriye ne kadar ödeme yapması gerektiğini hesaplamamız istenir. Bu tip bir sorun çözme ve aritmetik işlem gerektiren soru matematikte problem çözme sorusu olarak sınıflandırılır.""}"
Büyük mango suyu şişeleri 30 onsluktur ve her biri 2700 pesetadır. Küçük şişelerin her biri 6 ons ve 600 pesetadır. Aynı hacimdeki meyve suyu için küçük şişeler yerine büyük şişe satın almak kaç peseta tasarruf sağlar?,"Bir büyük şişe 30 ons, bir küçük şişe 6 ons. 30 ons meyve suyu almak için 30 / 6 = 5 küçük şişe gerekir. 5 küçük şişe 5 * 600 = 3000 peseta eder. 30 ons meyve suyu büyük şişede 2700 pesetadır. Dolayısıyla 3000 - 2700 = 300 peseta tasarruf sağlar.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, belirli bir miktarda paranın nasıl tasarruf edileceğiyle ilgili bir hesaplama problemi içeriyor. Burada, aynı hacimdeki meyve suyu için iki farklı seçenek arasında maliyet karşılaştırması yapılması gerekiyor. İlk adımda büyük ve küçük şişeler arasındaki hacim ve maliyet ilişkisini anlayarak, büyük şişe yerine küçük şişeler kullanmanın toplam maliyetini bulmak ve bu değeri büyük şişe maliyetiyle karşılaştırarak tasarruf miktarını hesaplamak gerekmektedir.""}"
John sanat koleksiyonu yapmaya karar verir.  İlk 3 sanat eseri için aynı fiyatı öder ve toplam fiyat 45.000 $'a gelir.  Bir sonraki sanat eseri bunlardan %50 daha pahalıydı.  Tüm sanat eserleri ne kadara mal oldu?,"İlk 3 sanat eseri toplamda 45.000 $ olduğuna göre, her biri 15.000 $'dır. Bir sonraki sanat eseri ise 15.000 $'ın %50 daha pahalı olduğu için 22.500 $'a mal olmuştur. Toplam maliyet şu şekilde hesaplanır:

3 * 15.000 $ + 22.500 $ = 45.000 $ + 22.500 $ = 67.500 $

Tüm sanat eserleri toplamda 67.500 $'a mal olmuştur.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir miktar için birim fiyat hesaplama ve ardından bir yüzdesel artış uygulayarak toplam maliyeti bulmayı gerektirir. Yani, temel aritmetik işlemleri ve yüzdelerle ilgilidir.""}"
"John bir ışın kılıcı oyuncağı alıyor.  Bu oyuncak diğer tüm Star Wars oyuncaklarının toplamından iki kat daha pahalıdır.  Diğer Star Wars oyuncaklarının fiyatı 1000 dolarsa, ışın kılıcını satın aldıktan sonra toplamda ne kadar para harcamıştır?","John'un aldığı ışın kılıcı, diğer oyuncakların toplam fiyatının iki katı kadar pahalıdır. Yani ışın kılıcı 2000 dolardır. Işın kılıcını ve diğer Star Wars oyuncaklarını satın aldıktan sonra toplamda 3000 dolar harcamış olur.

Toplam harcama: 2000 dolar (ışın kılıcı) + 1000 dolar (diğer oyuncaklar) = 3000 dolar.","{""type"": ""Aritmetik problem"", ""explanation"": ""Bu soru matematiksel bir problem olup, verilen bilgilerle toplam harcamanın hesaplanmasını gerektirir. Işın kılıcının fiyatı diğer oyuncakların toplam fiyatının iki katı olduğundan, 1000 dolarlık oyuncakların iki katı olan 2000 dolarlık bir fiyatı vardır. Bu bilgiyi kullanarak toplam harcama miktarını bulmak gerekir. Bu nedenle soru, basit bir aritmetik işlem gerektiren bir problemdir.""}"
"Lorin'in 4 siyah misketi var. Jimmy'nin 22 sarı misketi var. Alex, Lorin'in iki katı kadar siyah bilyeye ve Jimmy'nin yarısı kadar sarı bilyeye sahipti. Alex'in kaç bilyesi vardır?","Alex'in 8 siyah, 11 sarı bilyesi var. Toplamda 19 bilyesi vardır.","{""type"": ""Word Problem"", ""explanation"": ""Bu soru bir kelime problemidir çünkü belirli bir senaryo verir ve bu senaryodan yola çıkarak matematiksel hesaplamalar yapmamızı gerektirir. Belirli kişilerin sahip olduğu misket (bilye) sayıları üzerinden, belirli ilişkiler (iki katı, yarısı) kullanarak Alex’in toplam bilye sayısını bulmamız istenmektedir.""}"
"Sophie haftada 4 çamaşır yıkıyor ve her çamaşır için 1 kurutma kağıdı kullanıyor.  Bir kutu kurutma kağıdı 5,50 dolar ve bir kutuda 104 adet kurutma kağıdı var.  Doğum gününde ona kurutma kağıdı yerine kullanması için yün kurutma topları verildi.  Bir yıl içinde kurutma kağıdı almayarak ne kadar para tasarruf eder?","Sophie haftada 4 çamaşır yıkadığında yılda 52 hafta x 4 = 208 çamaşır yıkar ve 208 kurutma kağıdı kullanır. Bir kutuda 104 adet kurutma kağıdı olduğu için yılda 208 kurutma kağıdına ihtiyacı vardır. Bu da iki kutuya denk gelir (208 / 104 = 2).

Bir kutu 5,50 dolarsa, iki kutu 2 x 5,50 = 11 dolardır.

Bu nedenle, Sophie bir yılda kurutma kağıdı almayarak 11 dolar tasarruf eder.","{""type"": ""word problem"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak matematiksel hesaplamalar yapmayı gerektiren bir problem olarak sunulmuştur. Haftalık çamaşır yıkama sıklığı, kurutma kağıdı fiyatı ve miktarı gibi veriler verilmiş ve bunlar kullanılarak yıllık tasarruf hesaplanması istenmiştir.""}"
Damien sadece hafta içi her gün 5 mil koşuyor.  Üç hafta boyunca kaç mil koşar?,"Damien hafta içi her gün 5 mil koşarsa ve bir haftada 5 iş günü varsa, haftada 5 gün x 5 mil = 25 mil koşar. Üç hafta boyunca 3 hafta x 25 mil = 75 mil koşar. Dolayısıyla Damien üç hafta boyunca 75 mil koşar.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, bir kişinin belirli bir süre boyunca yaptığı tekrarlanan bir aktiviteyi hesaplamayı gerektirir. Belirli bir sayıyı haftanın iş günleri ile çarpıp, ardından üç haftalık periyodu dikkate alarak çarpmayı içerir. Bu tip bir soru, temel aritmetik işlemler kullanarak çözülür ve bu nedenle aritmetik problem olarak sınıflandırılır.""}"
"Bir yolun dört kavşağı vardır. İlk kavşakta, sokak direklerine monte edilmiş farklı türde bilgileri gösteren 40 yol levhası vardır. İkinci kavşakta, ilk kavşaktakinden 1/4 kat daha fazla yol levhası sokak direklerine monte edilmiştir. Üçüncü kavşaktaki yol işaretlerinin sayısı ikinci kavşaktakinin iki katıdır. Dördüncü kavşaktaki yol işaretlerinin sayısı üçüncü kavşaktakilerden 20 daha az ise, dört kavşaktaki toplam yol işareti sayısını hesaplayın.","İlk kavşakta 40 yol levhası var. İkinci kavşakta ilk kavşaktakinin 1/4 kat daha fazlası var, yani 40 + 10 = 50 yol levhası. Üçüncü kavşakta ikinci kavşaktakinin iki katı var, yani 50 * 2 = 100 yol levhası. Dördüncü kavşakta üçüncü kavşaktakilerden 20 daha az var, yani 100 - 20 = 80 yol levhası. Toplam yol levhası sayısı:

40 + 50 + 100 + 80 = 270

Dört kavşaktaki toplam yol işareti sayısı 270'tir.","{""type"": ""word problem"", ""explanation"": ""Bu soru, verilen koşullara ve oranlara dayalı olarak belirli bir toplamı hesaplamayı gerektiren bir kelime problemidir.""}"
"Joe Avustralya seyahati için 6.000 dolar biriktiriyor. Uçuş için 1.200 dolar, otel için 800 dolar ve yemek için 3.000 dolar harcarsa, dolar cinsinden ne kadar parası kalır?","Joe'nun harcamaları toplamda 1.200 + 800 + 3.000 = 5.000 dolar tutarındadır. 6.000 dolardan 5.000 doları çıkarırsak, geriye 1.000 dolar kalır.","{""type"": ""basit aritmetik problemi"", ""explanation"": ""Bu soru, basit çıkarma işlemini kullanarak başlangıç bütçesinden yapılan harcamaların toplamının çıkarılmasıyla kalan miktarın bulunmasını gerektirir. Finansal planlama ya da bütçe hesaplamaları kapsamında değerlendirilebilir.""}"
"Matilda'nın Matt'in yarısı kadar jelibonu var. Matt'in Steve'den on kat fazla jelibonu var. Eğer Steve'in 84 jelibonu varsa, Matilda'nın kaç jelibonu vardır?",Matilda'nın 420 jelibonu vardır.,"{""type"": ""algebra"", ""explanation"": ""Bu soru, birden fazla kişinin sahip olduğu jelibon miktarını içeren ifadelerle ve bu ifadeler arasındaki ilişkileri çözerek doğru sonucu bulmayı gerektirir. Bu tür sorular genellikle cebir konuları kapsamında yer alır.""}"
"750 ml'lik bir şişe alkollü içki 30,00 $'dır ve şişe başına 16 porsiyon vardır.  Çoğu restoran bir porsiyon için 8,00$ talep eder.  Bir restoran bir şişe alkollü içkiden ne kadar para kazanır?","Bir restoran bir şişe alkollü içkiden toplam 16 porsiyon çıkarıyorsa ve her porsiyonu 8,00 $'a satıyorsa:

16 porsiyon × 8,00 $/porsiyon = 128,00 $

Şişenin maliyeti 30,00 $ olduğuna göre, restoranın kazancı:

128,00 $ - 30,00 $ = 98,00 $

Yani, restoran bir şişe alkollü içkiden 98,00 $ kazanır.","{""type"": ""kar hesaplama problemi"", ""explanation"": ""Bu soru, bir restoranın maliyet ve satış fiyatı üzerinden bir şişe alkollü içkiden elde edeceği karı hesaplamak üzerine odaklanır.""}"
"Ryan yeni iş fikri için kitlesel fonlama yapacak insanlar arıyor.  Ortalama bir kişi ilgilendiği bir projeye 10 dolar fon sağlıyorsa, Ryan'ın halihazırda 200 doları varsa 1.000 dolarlık bir işe fon sağlamak için kaç kişi toplaması gerekir?","Ryan'ın 1.000 dolarlık iş için 800 dolara ihtiyacı var (1.000 - 200 = 800). Ortalama bir kişi 10 dolar fon sağlıyorsa, 800 doları toplamak için 80 kişiye ihtiyacı var (800 / 10 = 80).","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen miktarlarla basit aritmetik hesaplamalar yapmayı gerektirir. Ryan'ın mevcut parası ve bir kişinin sağladığı ortalama fon miktarı verilmiş, bu bilgilere dayanarak 1.000 dolar toplam fon elde etmesi için kaç kişiye daha ihtiyaç duyduğunu hesaplamanız gerekiyor.""}"
"Bir erkek sincap 6 ceviz toplar ve onları ağaçtaki yuvasına taşır, zaten orada olan 12 cevize ekler ve yolda 1 tane düşürür. Kız sincap yuvasına 5 ceviz daha getiriyor ve 2 tanesini yiyor.  Geriye kaç ceviz kalıyor?",Geriye 20 ceviz kalıyor.,"{""type"": ""aritmetik problemleri"", ""explanation"": ""Bu soru, toplama ve çıkarma işlemlerini kullanarak bir senaryoda toplam ceviz sayısını hesaplamayı gerektirir. Aritmetik problemleri, genellikle sayıların toplanması veya çıkarılmasıyla sonuçlandığı için bu türde sınıflandırılır.""}"
Bir meyve sepetinde altı portakal vardır. Portakaldan iki tane daha az elma vardır.  Elmanın üç katı kadar muz ve muzun yarısı kadar şeftali var.  Meyve sepetinde kaç adet meyve vardır?,"Meyve sepetinde toplam 18 meyve vardır. İşte hesaplama:

1. 6 portakal var.
2. Portakaldan iki daha az elma var, yani 4 elma.
3. Elmanın üç katı kadar muz var, yani 12 muz (3 * 4).
4. Muzun yarısı kadar şeftali var, yani 6 şeftali (12 / 2).

Toplam meyve sayısı = 6 portakal + 4 elma + 12 muz + 6 şeftali = 18 meyve.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak meyve sepetindeki toplam meyve sayısını bulmak için çeşitli matematiksel işlemler yapmayı gerektiren bir problem çözme sorusudur. Soruda verilen ilişkileri kullanarak her bir meyvenin sayısını bulmak ve ardından toplam sayıyı hesaplamak gerekir.""}"
Hana pul koleksiyonunun 4/7'sini 28 dolara sattı. Koleksiyonun tamamını satsaydı ne kadar kazanırdı?,"Hana pul koleksiyonunun 4/7'sini 28 dolara sattıysa, koleksiyonun tamamı 28 / (4/7) = 28 * (7/4) = 49 dolar eder. Bu nedenle, koleksiyonunun tamamını satsaydı 49 dolar kazanırdı.","{""type"": ""oran-orantı"", ""explanation"": ""Bu soru, bir oranın verilmesi ve bu oranın kullanılarak bir diğer oranın bulunmasını gerektiriyor. Hana'nın koleksiyonunun 4/7'sini 28 dolara sattığı bilgisi veriliyor ve tam koleksiyonun ne kadar edeceği soruluyor, bu da oran ve orantı konularına ait bir uygulamadır.""}"
"Bay Finnegan'ın sırasıyla 7000 galon, 5000 galon ve 3000 galon kapasiteli 3 tankı vardır. Birinci tankı 3/4'üne kadar, ikinci tankı kapasitesinin 4/5'ine kadar ve üçüncü tankı kapasitesinin yarısına kadar suyla doldurursa, tanklarda toplam kaç galon vardır?",Bay Finnegan'ın tanklarında toplamda 13.000 galon su bulunur.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, tankların kısmi kapasitesinin hesaplanması ve toplamda kaç galon su olduğunun bulunması üzerine kuruludur. Sorunun çözümü için basit çarpma işlemleri ve bunların toplanması gerektiği için aritmetik bir problemdir.""}"
"Antik Çin'de, Çin Seddi boyunca işaret kulelerine yerleştirilen askerler, yaklaşan saldırıları uyarmak için duman sinyalleri gönderirlerdi.  Kuleler 5 kilometre aralıklarla yerleştirildiğinden, Çin Seddi boyunca sinyal gönderebiliyorlardı.  Çin Seddi 7300 kilometre uzunluğundaysa ve her kulede iki asker bulunuyorsa, Çin Seddi'ndeki işaret kulelerinde bulunan askerlerin toplam sayısı kaçtır?","Çin Seddi boyunca kuleler 5 kilometre aralıklarla yerleştirildiyse ve Çin Seddi 7300 kilometre uzunluğundaysa, toplam kule sayısını bulmak için 7300'ü 5'e böleriz:

7300 / 5 = 1460 kule

Her kulede iki asker bulunduğuna göre, toplam asker sayısını bulmak için 1460'ı 2 ile çarparız:

1460 * 2 = 2920 asker

Dolayısıyla, Çin Seddi'ndeki işaret kulelerinde bulunan askerlerin toplam sayısı 2920'dir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli aralıklarla yerleştirilmiş işaret kulelerinin toplam sayısının hesaplanması ve ardından her kulede bulunan asker sayısı ile bu sayının çarpılarak toplam asker sayısının bulunmasını gerektirmektedir. Dolayısıyla basit aritmetik işlemlerle çözülebilecek bir sorudur.""}"
James Olimpiyatlar için antrenman yapıyor.  Haftada 2 gün hariç her gün 4 saat boyunca günde iki kez antrenman yapıyor.  Yılda kaç saat antrenman yapıyor?,"James haftada 5 gün, her gün 4 saat boyunca günde iki kez antrenman yapıyor. Bu da haftada toplam 5 gün * 4 saat * 2 kez = 40 saat eder. Bir yılda 52 hafta olduğuna göre, yılda 40 saat * 52 hafta = 2080 saat antrenman yapıyor.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen günlük ve haftalık antrenman süreleriyle yıllık toplam antrenman süresini hesaplamayı gerektiren bir aritmetik problemidir. Problem, toplama ve çarpma işlemleriyle zaman hesaplamalarını içerir.""}"
"Bir ringa balığında 40 oz, bir yılan balığında 20 oz ve bir turna balığında yılan balığından 10 oz daha fazla yağ vardır. Ellianna her türden 40 balık pişirip servis ettiyse, kaç ons yağ servis ettiğini hesaplayın.","Her türden 40 balık olduğuna göre, her balık türü için toplam yağ miktarını hesaplayalım:

- Bir ringa balığında 40 oz yağ vardır. 40 balıkta toplam yağ miktarı: 40 * 40 = 1600 oz.
- Bir yılan balığında 20 oz yağ vardır. 40 balıkta toplam yağ miktarı: 40 * 20 = 800 oz.
- Bir turna balığında, yılan balığından 10 oz daha fazla yağ vardır, yani 20 + 10 = 30 oz. 40 balıkta toplam yağ miktarı: 40 * 30 = 1200 oz.

Şimdi toplam yağ miktarını hesaplayalım:
1600 oz (ringa balıkları) + 800 oz (yılan balıkları) + 1200 oz (turna balıkları) = 3600 oz

Ellianna toplamda 3600 ons yağ servis etmiştir.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen miktarlara dayalı olarak toplama işlemlerini kullanarak toplam yağ miktarını hesaplamayı gerektirir. Farklı türdeki balıkların yağ miktarlarıyla ilgili sayısal veriler sağlanmış ve bu verilerle belirli bir miktarda balığın toplam yağını hesaplamak amaçlanmıştır.""}"
"Selena bugün 99 dolarlık bir bahşiş aldı. Beş yıldızlı bir otelde yemek yiyerek kendini şımarttı. Her bir tabağı 24 dolar tutan 2 biftek yemeği ile kendini şımarttı. Ayrıca her biri 3,5 dolar olan 2 çeşit hamburger ve her biri 2 dolar olan 3 bardak dondurma sipariş etti. Selena'nın elinde ne kadar para kalacak?","Selena’nın masrafı şu şekilde hesaplanır:

- 2 biftek yemeği: 2 x 24 = 48 dolar
- 2 hamburger: 2 x 3,5 = 7 dolar
- 3 bardak dondurma: 3 x 2 = 6 dolar

Toplam masraf: 48 + 7 + 6 = 61 dolar

Başlangıçta Selena’nın 99 doları vardı. Masraflar çıkarıldığında:
99 - 61 = 38 dolar

Selena’nın elinde 38 dolar kalır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, Selena'nın toplam harcamasını bularak başlangıçtaki miktardan çıkarmayı içeren ve geriye kalan parayı hesaplamaya yönelik bir aritmetik problemidir.""} "
Bir kasede kırmızı elmalardan 12 tane daha fazla yeşil elma vardır. 16 kırmızı elma var. Kasede kaç tane elma vardır?,Kasede 16 kırmızı elma ve kırmızı elmalardan 12 fazla olan yeşil elma vardır. Yani 16 + 12 = 28 yeşil elma vardır. Toplam elma sayısı ise 16 (kırmızı elma) + 28 (yeşil elma) = 44 elmadan oluşur.,"{""type"": ""aritmetik problemler"", ""explanation"": ""Bu soru, toplam elma sayısını bulmak için kırmızı ve yeşil elma sayılarını toplamanızı gerektiren bir temel aritmetik problemdir. Verilenler ve istenen arasında basit bir toplama işlemi yapılır.""}"
"Lolita'nın 54000 çilek tohumu var. Her ekim bölgesinde 3123 tohum kullanılacaktır. Eğer 7 ekim bölgesi biriktirirse, geriye kaç çilek tohumu kalacaktır?","Lolita'nın 54000 çilek tohumu var. Her ekim bölgesinde 3123 tohum kullanılacak. 7 ekim bölgesi için toplam tohum sayısı 7 x 3123 = 21861 olacaktır.

Geriye kalan tohum sayısı:
54000 - 21861 = 32139

Yani, 32139 çilek tohumu kalacaktır.","{""type"": ""problem solving"", ""explanation"": ""Bu bir problem çözme sorusudur. Verilen toplam tohum sayısı ve her bir ekim bölgesinde kullanılacak tohum sayısı ile kaç ekim bölgesi olduğu bilgisi verildiğinde, geriye kaç tohum kalacağını hesaplamak gerekir.""}"
"Louise bir oyuncak mağazasında. Sepetinde her biri 10 dolar değerinde 28 oyuncak vardır. Kasaya giderken sepete 20 oyuncak ayı ekliyor. Louise'in cüzdanındaki 580$ tüm oyuncakların parasını ödemeye yetiyorsa, her bir oyuncak ayının fiyatı ne kadardır?",Her bir oyuncak ayısının fiyatı 6 dolardır.,"{""type"": ""algebra"", ""explanation"": ""Bu soru, toplam maliyet denklemi kurarak ve matematiksel olarak çözümleyerek oyuncak ayının fiyatını bulmayı gerektiriyor. Louise'in toplamda kaç oyuncak aldığını ve cüzdanındaki parayla bu oyuncakların maliyetini denkleştirerek, oyuncak ayının birim fiyatı bulunur.""}"
"Kamp yaparken Cyrus kollarında ve bacaklarında 14 sivrisinek ısırığı saydı. Daha sonra vücudunda 10 tane daha saydı. O acı çekerken, diğer 6 kişilik ailesinin tamamında Cyrus'un aldığı ısırık sayısının sadece yarısı kadar ısırık var. Hepsinde eşit sayıda ısırık varsa, Cyrus'un ailesinin geri kalan üyelerinin her birinde kaç sivrisinek ısırığı vardır?","Cyrus toplamda 24 sivrisinek ısırığına sahiptir (14 + 10). Ailesinin tamamında Cyrus'un aldığı ısırık sayısının yarısı kadar, yani 12 sivrisinek ısırığı vardır. Ailede 6 kişi olduğuna göre, her birinde 2 ısırık vardır (12 / 6 = 2).","{""type"": ""problem solving"", ""explanation"": ""Bu soru, matematiksel bir problem çözme sorusudur. Verilen senaryoda toplam sayılar üzerinde basit hesaplamalar yaparak sonuç bulmayı gerektiren bir problemin çözümü istenmektedir. Mevcut bilgilere göre, toplama ve bölme işlemlerini kullanarak her bir aile üyesine düşen sivrisinek ısırığı sayısını hesaplamak gerekmektedir.""}"
"Bayan Lawrence'ın matematik sınavında 50 sorunun %80'i problem çözme, geri kalanı ise çoktan seçmeli sorulardan oluşmaktadır. Kaç tane çoktan seçmeli soru vardır?","50 sorunun %80'i problem çözme soruları olduğuna göre, problem çözme sorularının sayısı:

50 * 0.80 = 40 sorudur.

Geriye kalan sorular çoktan seçmeli olduğuna göre:

50 - 40 = 10 tane çoktan seçmeli soru vardır.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, verilen toplam sınav soruları arasında problem çözme ve çoktan seçmeli soruların sayısını belirlemek için aritmetik işlemler gerektiren bir durum sunar. Basit matematiksel hesaplamalarla çoktan seçmeli soru sayısı bulunabilir.""}"
"Brendan internet üzerinden çalışıyor ve her hafta ödeme alıyor. Parayı aldığında, maaşının yarısını banka kartına yüklüyor. Haziran ayında 5000$ kazandı ve kendisine 1500$ değerinde ikinci el bir araba aldı. Ay sonunda elinde kalan toplam para miktarı nedir?","Haziran ayında Brendan 5000$ kazandı. Her hafta maaşının yarısını banka kartına yüklüyor demek, ay boyunca toplam maaşının yarısı olan 2500$'ı da bu şekilde yüklemiş olur. Kalan 2500$ ise elinde nakit olarak bulunur.

Toplamda 2500$ (banka kartında) + 2500$ (nakit) = 5000$ parası olmuş olur.

Bu miktardan 1500$ değerinde ikinci el araba satın alırsa,
5000$ - 1500$ = 3500$ paranız kalır.

Sonuç olarak, ay sonunda Brendan'ın elinde 3500$ kalır.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen duruma bağlı olarak işlemler yaparak sonucu bulmamızı gerektiriyor. Brendan'ın maaşının yarısını banka kartına yüklediğini ve daha sonra bu paradan araba satın aldıktan sonra elinde kalan parayı bulmamız gerekiyor. Yani bu, matematiksel hesaplamaların ve mantıksal düşünmenin gerekli olduğu bir problem çözme sorusudur.""}"
"John tüm VHS'lerini DVD'lerle değiştirmeye karar verir.  VHS'lerini tanesi 2 dolara takas edebilir ve daha sonra DVD'leri tanesi 10 dolara satın alabilir.  Eğer 100 filmi varsa, filmlerini değiştirmek ne kadara mal olur?","John VHS'lerini tanesi 2 dolara takas edebilir ve 100 VHS filminden toplam 200 dolar elde eder. Her bir DVD'yi 10 dolara satın alacağı için 100 DVD için toplam 1000 dolar ödemesi gerekir. Eldeki 200 doları takaslardan düşersek, net maliyet 1000 dolar - 200 dolar = 800 dolar olur. John'un filmleri DVD ile değiştirmesi 800 dolara mal olur.","{""type"": ""hesaplama problemi"", ""explanation"": ""Bu soru, verilen bir senaryoda basit aritmetik işlemleri kullanarak sonucun hesaplanmasını gerektiriyor. Kullanıcının, VHS'lerin takasından elde edeceği toplam parayı hesaplaması, ardından DVD satın almanın toplam maliyetini hesaplayıp bu iki değeri karşılaştırarak değişimin toplam maliyetini bulması lazım.""}"
Janet'ın 24 elbisesi var.  Bunların yarısında cep var.  Bunların üçte birinin 2 cebi ve geri kalanının 3 cebi var.  Elbiselerinin toplam kaç cebi vardır?,"Janet'in 24 elbisesinin yarısı, yani 12 elbisesinde cep var. Bu 12 elbisenin üçte birinin, yani 4 elbisenin 2 cebi var. Geriye kalan 8 elbisenin ise 3 cebi var.

Toplam cep sayısını hesaplayalım:
4 elbise * 2 cep = 8 cep
8 elbise * 3 cep = 24 cep

Toplam cep sayısı = 8 cep + 24 cep = 32 cep

Janet’in elbiselerinin toplam 32 cebi vardır.","{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, verilen bilgilere dayanarak hesaplamalar yapmayı gerektirir. Janet'ın kaç tane elbisesinde cep olduğunu, bu ceplerin kaç farklı türde olduğunu ve toplam cep sayısını bulmak için işlem yapmamız gerekiyor. Bu, çeşitli adımlarla aritmetik işlemler ve ilişkilendirmeler gerektiren bir problemdir.""}"
"Belirli bir okul, sporcuları için 10 kasa şişe su satın aldı. Her kutuda 20 şişe var. İlk oyun sırasında 70 şişe su kullanıldı. İkinci maçtan sonra sadece 20 şişe su kalmıştır. İkinci maçta kaç şişe su kullanılmıştır?",İkinci maçta 110 şişe su kullanılmıştır.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen toplam su sayısı, kullanılan su miktarı ve kalan su miktarını kullanarak ikinci maçta ne kadar su kullanıldığını bulmayı gerektirir. Bu, toplama ve çıkarma işlemlerini içeren bir matematik problemidir.""}"
