question,answer,question_type
"Bir anne, iki yaşındaki oğlu için bulaşık deterjanı ve su kullanarak kendi köpük karışımını yapıyor.  Takip ettiği tarife göre her 1 bardak su için 3 yemek kaşığı sabun gerekmektedir.  Köpük karışımını saklamayı umduğu kap 40 ons sıvı alabiliyorsa ve bir fincan suda 8 ons varsa, kaba kaç yemek kaşığı sabun eklemelidir (sabunun kendisinin kabın kapasitesine dahil olmadığını varsayarak)?","40 ons kapasiteli bir kaba çıkanı hesaplarken adımları şu şekilde takip ederiz:

1. Bir fincan su 8 ons olduğuna göre, 40 ons **su** kullanabilmek için:
   \[
   40 \, \text{ons} ÷ 8 \, \text{ons/cup} = 5 \, \text{cup}
   \]

2. Tarif, her 1 bardak su için 3 yemek kaşığı sabun gerektiriyor. Buna göre 5 bardak su için:
   \[
   5 \, \text{cup} × 3 \, \text{tablespoons/cup} = 15 \, \text{tablespoons}
   \]

Bu yüzden, kaba 15 yemek kaşığı sabun eklemelidir.","{""type"": ""oran/orantı problemi"", ""explanation"": ""Bu soru, belirli bir oranda iki bileşeni karıştırmayı gerektiriyor. Suyun ve sabunun oranı verilmiş ve bu orana göre uygun miktarda sabun belirlenmesi isteniyor. Ayrıca, suyun ve toplam sıvı kapasitesinin ölçüleriyle ilgili birimler arası dönüşüm gerekmektedir.""}"
"Bir kuş dallardan bir yuva inşa ediyor. Kuş, bir daire oluşturmak için on iki dalı bir araya getirmiştir. Dairenin içine yerleştirdiği her dal için, yuvayı doldurmak üzere altı dal daha örmek istiyor. İhtiyacı olan dalların üçte birini bırakmış olan bir ağaç biliyor. Kuşun yuvasını tamamlamak için daha kaç dal bulması gerekecek?","Kuşun tamamlaması gereken toplam dal sayısı:

12 (çevre) + (12 * 6) (iç dal sayısı) = 12 + 72 = 84 dal.

Kuşun zaten sahip olduğu dallar ve bulduğu dallar:

12 dal (çevre için) + 3^1 (agactan bulduğu) = 12 + 3 = 15 dal.

Kuşun ihtiyacı olan toplam dal sayısı:

84 - 15 = 69 dal daha bulması gerekiyor.","{""type"": ""problem"", ""explanation"": ""Bu soru, matematiksel bir problem çözme sorusudur. Kuşun toplamda kaç tane daha dala ihtiyacı olduğunu bulmamız isteniyor. Verilen sayılar ve oran kullanılarak gerekli hesaplamalar yapılarak sonuca ulaşılmalıdır.""}"
Nellie'nin 380 legosu vardı ama 57 tanesini kaybetti ve kız kardeşine 24 legosunu verdi. Şimdi kaç legoya sahip?,Nellie 380 - 57 - 24 = 299 legoya sahip.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, başlangıçtaki miktardan bazı miktarların çıkarılması üzerinden bir hesaplama gerektiriyor. Nellie'nin sahip olduğu legoların sayısını bulmak için hem kaybettiği hem de hediye ettiği legoları başlangıçtaki miktardan çıkarmamız gerekiyor. Bu tür sorular aritmetik problem olarak sınıflandırılır.""}"
"Betsy 5 Monopoly oyunu kazandı.  Helen, Betsy'nin iki katı kadar ve Susan da Betsy'nin üç katı kadar kazandı.  Aralarında kaç oyun kazanmışlardır?","Helen ve Susan'ın kazandığı oyun sayısını hesaplayalım:

Betsy: 5 oyun,
Helen: 2 * 5 = 10 oyun,
Susan: 3 * 5 = 15 oyun.

Toplamda: 5 + 10 + 15 = 30 oyun kazanmışlardır.","{""type"": ""word problem"", ""explanation"": ""Bu soru günlük dil kullanılarak bir hikaye ya da senaryo şeklinde sunulmuş bir matematik problemi içerir. Soru, verilen bilgileri matematiksel denklemlere dönüştürerek toplam oyun sayısını bulmayı gerektiriyor. Sayılar ve işlemler arasındaki ilişkiler verilmiş ve bu da problemi bir 'word problem' yani sözel problem yapıyor.""}"
Bir psikiyatristin toplam 25 seansa ihtiyacı olan 4 hastası vardır. Hastalardan birinin 6 seansa ihtiyacı var. Başka bir hastanın bundan 5 seansa daha ihtiyacı var. Kalan hastaların kaç seansa ihtiyacı vardır?,"İki hastanın seans ihtiyacını hesaplayalım:
- İlk hastanın seans ihtiyacı: 6
- İkinci hastanın seans ihtiyacı: 6 + 5 = 11

Toplam seans sayısını hesaplayalım:
- 6 + 11 = 17

Çıkarmayı yapalım:
- Toplam 25 seans - 17 seans = 8 seans

Kalan 2 hastanın toplamda 8 seansa ihtiyacı vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, temel toplama ve çıkarma işlemlerinin kullanıldığı bir aritmetik problemidir. Hastaların ihtiyacı olan toplam seans sayısının belirlenmesi hedeflenmektedir. İlk iki hastanın seans ihtiyaçları bilindiğine göre, toplam 25 seanstan bu miktarların çıkarılması kalan iki hastanın seans ihtiyaçlarını bulmamızı sağlar.""}"
"Bir boya kalemi kutusunda toplam 24 boya kalemi vardır.  8 boya kalemi kırmızı, 6 boya kalemi mavi, mavi boya kalemlerinin 2/3'ü kadar yeşil boya kalemi var ve geri kalan boya kalemleri pembe.  Kaç tane boya kalemi pembedir?","Öncelikle yeşil boya kalemlerinin sayısını belirleyelim. Mavi boya kalemlerinin 2/3'ü kadar yeşil boya kalemi var:
6 mavi boya kalemi * 2/3 = 4 yeşil boya kalemi.

Şimdi boyaların toplam sayısını hesaplayalım:
8 kırmızı + 6 mavi + 4 yeşil = 18 boya kalemi.

Toplam boya kalemi sayısından bu sayıyı çıkararak pembe boya kalemlerinin sayısını bulabiliriz:
24 toplam boya kalemi - 18 diğer renklerdeki boya kalemi = 6 pembe boya kalemi.

Sonuç olarak, 6 tane pembe boya kalemi vardır.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen toplam boya kalemi sayısını kullanarak belirli renklerdeki boya kalemlerinin sayısını bulmayı gerektirir. Verilen renklerden yola çıkarak bilinmeyen pembe boya kalemlerinin sayısını hesaplamak için problem çözme becerileri kullanılır.""}"
David ve Brenda Scrabble oynuyorlar. Brenda 15 puanlık bir oyun yaptığında 22 puan öndedir. David 32 puanlık bir oyunla karşılık veriyor. Brenda şimdi kaç puan önde?,"David ve Brenda Scrabble oynarken, Brenda 15 puanlık bir oyun yapar ve 22 puan öne geçer. David daha sonra 32 puanlık bir oyunla karşılık verir.

Başlangıçta Brenda 22 puan öndeydi. David'in 32 puanlık oyunundan sonra:

22 (Brenda'nın başlangıçtaki önde olduğu puan) - 32 = -10

Brenda artık 10 puan geridedir. Sonuç olarak, Brenda'nın şu anda 10 puan önde değil, 10 puan geride olduğunu söyleyebiliriz.","{""type"": ""aritmetik"", ""explanation"": ""Bu soru, sayısal değerlerle verilen durumları takip etmeyi ve hesaplamayı gerektiriyor. Brenda'nın başlangıçta kaç puan önde olduğunu ve David'in yaptığı hamle sonrasında puan farkının nasıl değiştiğini hesaplamak, basit aritmetik işlemlerle gerçekleştirilir.""}"
"Küçük bir pizza 4 dilim, büyük bir pizza ise 8 dilim verebilir.  George 3 küçük ve 2 büyük pizza satın almıştır.  George 3 parça yemek istiyor.  Arkadaşı Bob, George'dan bir parça daha fazla yemek istiyor.  Susie, Bob'un yarısı kadar yiyecektir.  Bill, Fred ve Mark da 3'er dilim yemek istiyor.  Geriye kaç dilim pizza kalır?","George 3 küçük ve 2 büyük pizza satın aldığında, toplam dilim sayısını hesaplayalım:

- 3 küçük pizza x 4 dilim = 12 dilim
- 2 büyük pizza x 8 dilim = 16 dilim

Toplamda 12 + 16 = 28 dilim pizza var.

Şimdi her bir kişinin ne kadar pizza yediğini hesaplayalım:

- George 3 dilim yemek istiyor.
- Bob, George'dan bir parça daha fazla, yani 4 dilim yemek istiyor.
- Susie, Bob'un yarısı kadar, yani 4 / 2 = 2 dilim yemek istiyor.
- Bill 3 dilim yiyor.
- Fred 3 dilim yiyor.
- Mark 3 dilim yiyor.

Toplamda:
George: 3 dilim
Bob: 4 dilim
Susie: 2 dilim
Bill: 3 dilim
Fred: 3 dilim
Mark: 3 dilim

Toplamda 3 + 4 + 2 + 3 + 3 + 3 = 18 dilim yeniyor.

Başlangıçta 28 dilim vardı, 18 dilim yenildiğine göre geriye 28 - 18 = 10 dilim pizza kalır.","{""type"": ""problem-solving"", ""explanation"": ""Bu soru, verilen bilgilere dayanarak toplam pizza dilimlerini hesaplamanızı ve ardından çeşitli kişilerin dilim yedikten sonra geriye ne kadar kaldığını belirlemenizi gerektirir. Problem çözme sorusu olarak kategorize edilir çünkü adım adım mantıksal çözümler ve matematiksel işlemler gerektirir.""}"
"Arthur basketbol kartı koleksiyonunu satıp parasıyla çizgi roman almak ister. Dükkan sahibi ona her bir kartın 5 sent değerinde olduğunu ve çizgi romanların tanesinin 6 dolar olduğunu söyler. Eğer Arthur 2,000 kartının hepsini satar ve alabildiği kadar çizgi roman alırsa, geriye ne kadar parası kalır?","Arthur, her bir kartı 5 sente satarsa 2,000 karttan 100 dolar elde eder (2,000 x 0.05 = 100).

Çizgi romanların tanesi 6 dolar olduğuna göre, Arthur 100 dolara 16 çizgi roman alabilir (100 ÷ 6 = 16 tam bölme).

16 çizgi romanın maliyeti 96 dolardır (16 x 6 = 96).

Geriye kalan parası ise 4 dolardır (100 - 96 = 4).","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, bir durumu analiz ederek, hesabını yaparak ve matematiksel işlemler uygulayarak sonucu bulmayı gerektirir. Somut bir durumu ele alarak matematiksel işlemleri kullanarak çözüme ulaşmayı içermektedir.""}"
Bobby kahvaltı için krep istedi.  Kutunun üzerindeki tarif 21 krep yapıyordu.  Bobby 5 krep yerken köpeği zıpladı ve yakalanmadan önce 7 krep yiyebildi.  Bobby'nin kaç tane krebi kaldı?,Bobby'nin 9 krebi kaldı.,"{""type"": ""kelime problemi"", ""explanation"": ""Bu soru, gerçek hayata dair bir senaryoyu matematiksel bir problem haline getirerek çözüm gerektiren bir kelime problemidir. Krep sayısı ve tüketilen miktarlarla ilgili bir hikaye kurgulanmış ve bu durum üzerinden geriye kalan krep sayısı hesaplatılıyor.""}"
"Matriste, korsanlardan yedi tane daha az erişte vardır. Eğer 45 korsan varsa, toplamda kaç erişte ve korsan vardır?","Eğer 45 korsan varsa ve korsanlardan yedi tane daha az erişte varsa, eriştelerin sayısı:

45 korsan - 7 = 38 eriştedir.

Toplamda:
45 korsan + 38 erişte = 83 kişi vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, iki farklı şeyin (korsanlar ve erişteler) miktarları arasındaki sayısal bir ilişkiyi bulmayı gerektiren bir aritmetik hesaplama problemidir. Verilen dolaylı sayısal bilgiler kullanılarak toplam miktar hesaplanmalıdır.""}"
Fırında 8 kapalı masa ve 12 açık masa bulunmaktadır. Her iç mekan masasında 3 sandalye ve her dış mekan masasında 3 sandalye vardır. Toplam kaç sandalye vardır?,Fırında toplam 60 sandalye bulunmaktadır.,"{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu, bir toplama ve çarpma işlemi gerektiren aritmetik problemidir. Her masa türündeki sandalye sayısını bulmak ve toplam sandalye sayısını hesaplamak gerekiyor.""}"
"Malcolm'un Instagram'da 240, Facebook'ta ise 500 takipçisi var. Twitter'da sahip olduğu takipçi sayısı, Instagram ve Facebook'ta sahip olduğu takipçi sayısının toplamının yarısı kadardır. Bu arada, TikTok'taki takipçi sayısı Twitter'daki takipçi sayısının 3 katıdır ve Youtube'da TikTok'ta sahip olduğundan 510 daha fazla takipçisi vardır. Malcolm'un tüm sosyal medyada kaç takipçisi var?","Malcolm'un Twitter'da sahip olduğu takipçi sayısı \((240 + 500) / 2 = 370\).

TikTok'ta takipçi sayısı \(370 \times 3 = 1110\).

YouTube'daki takipçi sayısı \(1110 + 510 = 1620\).

Tüm sosyal medyalardaki toplam takipçi sayısı:
240 (Instagram) + 500 (Facebook) + 370 (Twitter) + 1110 (TikTok) + 1620 (YouTube) = 3840.

Malcolm'un tüm sosyal medyada toplam 3840 takipçisi var.","{""type"": ""word problem"", ""explanation"": ""Bu soru, bir kişinin sosyal medyada sahip olduğu takipçi sayılarını vererek toplam takipçi sayısını hesaplamamızı istiyor. Verilen bilgiler kullanılarak matematiksel işlemlerle çözülmesi gereken bir problemdir. Dolayısıyla bu bir kelime problemdir.""}"
"Geordie, beş günlük çalışma haftasının her günü işe gidip gelirken paralı bir yoldan geçiyor. Geçiş ücreti araba başına 12,50 dolar ya da motosiklet başına 7 dolar. Hem arabası hem de motosikleti galon başına 35 mil benzin alıyor ve işe gidiş geliş 14 mil. Benzinin galon başına maliyeti 3,75 dolar. Geordie arabasını haftada üç kez, motosikletini ise haftada iki kez işe götürüyor. Bir hafta içinde aynı güzergahta işe gidip gelirken kaç dolar harcıyor?","Geordie'nin haftalık masraflarını hesaplayalım:

### Araba ile Gidiş Geliş (Haftada 3 Kez)
1. Paralı yol ücreti:
   3 gün * 12,50 dolar = 37,50 dolar

2. Benzin masrafı:
   14 mil gidiş + 14 mil dönüş = 28 mil/gün
   28 mil * 3 gün = 84 mil/hafta
   Benzin tüketimi: 84 mil / 35 mil/galon = 2,4 galon
   Benzin maliyeti: 2,4 galon * 3,75 dolar/galon = 9 dolar

### Motosiklet ile Gidiş Geliş (Haftada 2 Kez)
1. Paralı yol ücreti:
   2 gün * 7 dolar = 14 dolar

2. Benzin masrafı:
   14 mil gidiş + 14 mil dönüş = 28 mil/gün
   28 mil * 2 gün = 56 mil/hafta
   Benzin tüketimi: 56 mil / 35 mil/galon = 1,6 galon
   Benzin maliyeti: 1,6 galon * 3,75 dolar/galon = 6 dolar

### Toplam Haftalık Masraf
37,50 dolar (araba paralı yol) + 9 dolar (araba benzin) + 14 dolar (motosiklet paralı yol) + 6 dolar (motosiklet benzin) = 66,50 dolar

Geordie, bir hafta içinde aynı güzergahta işe gidip gelirken toplam 66,50 dolar harcıyor.","{""type"": ""hesaplama problemi"", ""explanation"": ""Bu soru, verilen ücretler ve yakıt tüketim bilgileri kullanılarak toplam maliyet hesaplaması yapmayı gerektiriyor. İşlem basamaklarını takip ederek, arabayla ve motosikletle yapılan yolculukların maliyetlerini hesaplayıp toplayarak sonuç bulunuyor.""}"
"Yerel bir kitapçı, yeni kitaplar getirmek için eski envanterini satıyor. Şu anda mağazalarında 743 kitap var. Cumartesi günü mağazada 37 kitap sattılar ve online olarak 128 kitap sattılar. Pazar günü, mağazada iki kat daha fazla kitap sattılar ve çevrimiçi satışlarını 34 kitap artırdılar. Ayrıca 160 kitaplık bir sevkiyat aldılar. Şu anda kaç kitapları var?","Yerel kitapçıdaki başlangıç envanteri 743 kitaptı. Cumartesi günkü mağaza satışı 37 kitap ve online satışı 128 kitap, toplamda 165 kitabın satıldığını gösterir (37 + 128 = 165).

Pazar günü mağazada Cumartesi gününün iki katı kitap satıldı, yani 2 * 37 = 74 kitap satıldı ve online olarak 34 kitap daha artırılarak 128 + 34 = 162 kitap satıldı. Pazar günü toplam 236 kitap satılmıştır (74 + 162 = 236).

Toplam satılan kitap miktarı 165 (Cumartesi) + 236 (Pazar) = 401 kitaptır.

Ayrıca Pazar günü 160 kitaplık yeni sevkiyat aldılar.

Güncel kitap sayısını hesaplamak için:
Başlangıç kitap sayısı - Satılan kitaplar + Yeni gelen kitaplar
743 - 401 + 160 = 502

Şu anda kitapçının envanterinde 502 kitap bulunmaktadır.","{""type"": ""problem-solving"", ""explanation"": ""Bu soru bir problem çözme sorusudur. Soruda verilen sayısal bilgileri kullanarak, kitapçıda şu anda kaç kitap bulunduğunu hesaplamamız gerekmektedir. İlgili bilgileri ve işlemleri takip ederek son durumu bulmalıyız.""}"
"Bir kumarhane masası, ilk 2 kartınızla blackjack elde ederseniz 3:2 ödüyor. Eğer bir blackjack elde ettiyseniz ve 60$ ödendiyse, ilk bahsiniz neydi?",İlk bahsiniz 40 dolardı.,"{""type"": ""oran-orantı"", ""explanation"": ""Bu soru, bir oran-orantı problemidir çünkü bir olaydan elde edilen kazancı (60$) ve bu kazancın elde edilme oranını (3:2) kullanarak başlangıç bahsinin hesaplanmasını gerektiriyor.""}"
"Bir çiftlik sahibinin arazisinde otlayan 8 koyun ve 5 sığırdan oluşan bir karışımı vardır.  Tipik bir yılda, çiftlik sahibi hayvanlarının otları bitmeden önce mümkün olduğunca uzun süre otlaklarından beslenmelerine izin verecektir.  Otlaklarda ot bittikten sonra, çuvalı 10 dolara yemlik mısır satın almak zorunda.  Her bir inek ayda 2 dönüm, her bir koyun ise ayda 1 dönüm ot yiyor.  Ayrıca, bir torba yemlik mısır her bir ineği 1 ay ve her bir koyunu 2 ay boyunca besleyebilir.   Eğer çiftlik sahibinin merasında 144 dönüm ot varsa, çiftlik sahibinin her yıl hayvanlarını beslemek için yemlik mısıra ne kadar harcaması gerekir?","Çiftlikteki 8 koyun ve 5 ineğin toplamda tükettiği ot miktarını hesaplayalım:

- 8 koyun × 1 dönüm/koyun/ay = 8 dönüm/ay
- 5 inek × 2 dönüm/inek/ay = 10 dönüm/ay

Toplamda hayvanlar her ay 18 dönüm ot tüketirler. Çiftlikte 144 dönüm ot bulunduğuna göre bu otun hayvanlara ne kadar yeteceğini bulalım:

144 dönüm / 18 dönüm/ay = 8 ay

Hayvanlar 8 ay boyunca otla beslendikleri için ot tükendikten sonra 4 ay daha beslenmeleri gerekecek (yıl 12 ay).

Bu durumda yemlik mısıra ihtiyaç duyacakları süre şudur:

- Koyunlar: 8 koyun × 4 ay / 2 ay/çuval = 16 çuval
- İnekler: 5 inek × 4 ay = 20 çuval

Toplam çuval sayısı: 16 + 20 = 36 çuval

Her çuval 10 dolar olduğuna göre toplam maliyet:

36 çuval × 10 dolar/çuval = 360 dolar

Sonuç olarak, çiftlik sahibinin her yıl hayvanlarını beslemek için yemlik mısıra 360 dolar harcaması gerekir.","{""type"": ""problem solving"", ""explanation"": ""This is a problem-solving question that involves determining how much grass each animal eats, how long the available pasture will last, and calculating the cost of feed required once the grass is depleted.""}"
Tom ayda 12 dolar harçlık almaktadır. İlk hafta bunun üçte birini harcıyor; ikinci hafta ise kalanının dörtte birini harcıyor. Ayı bitirmek için ne kadar parası kalmıştır?,"Tom ayda 12 dolar harçlık almaktadır. İlk hafta bunun üçte birini, yani 12 / 3 = 4 dolar harcıyor. Geriye 12 - 4 = 8 dolar kalıyor. İkinci hafta bu kalan paranın dörtte birini, yani 8 / 4 = 2 dolar harcıyor. İki haftanın sonunda toplamda 4 + 2 = 6 dolar harcamış oluyor. Ayı bitirmek için parası 12 - 6 = 6 dolar kalmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir miktar paranın kısmı ve kalanını hesaplamayı gerektiren basit bir aritmetik problemidir. Problem, verilen miktarlardan harcamalar yapılıp kalan kısmın bulunması üzerine kuruludur.""}"
"Granger'ın kardeşi Cisco'dan beş kat fazla beneği var.  Ancak Cisco'nun kuzeni Rover'ın yarısından 5 eksik beneği var.  Eğer Rover'ın 46 beneği varsa, Granger ve Cisco'nun toplam kaç beneği vardır?","Rover'ın 46 beneği var, bu yüzden Granger'ın beneği sayısı 46'nın yarısından 5 eksik, yani:

46 / 2 - 5 = 23 - 5 = 18

Granger'ın 18 beneği var ve bu Cisco'nun beneğinin 5 katı olduğuna göre, Cisco'nun beneği sayısı:

18 / 5 = 3.6 (Bu mantıklı bir sonuç değil çünkü beneği kesirli düşünemeyiz.)

Hesaplamasında bir hata olabilir, tekrar kontrol edelim:
Rover'ın beneği: 46
Granger: (46 / 2) - 5 = 23 - 5 = 18 beneği.

Bu durumda, Granger'ın 18 beneği varsa Cisco'nun beneği:
18 / 5 = 3.6 yine mantıklı değil çünkü kesir olamaz. Demek ki problemde bir hata veya eksik bilgi var.

Kısaca tüm bilgiler doğru olduğu varsayıyor ama beneği sayısı kesirli çıkmıyor. Bu nedenle verilen bilgileri bir daha kontrol etmek gerekebilir.","{""type"": ""Algebra"", ""explanation"": ""Bu soru, verilen koşullara göre bilinmeyen miktarları hesaplamayı gerektirir, yani cebir kullanılarak çözülmelidir. Sorudaki bilgiler doğrultusunda birkaç denklemin kurulması ve çözülmesi gerekmektedir.""}"
Jon uyanık olduğu 16 saat boyunca her 4 saatte bir 16 onsluk bir şişe su içiyor.  Günde iki kez de bu şişelerden %25 daha büyük bir şişe içiyor.  Bir haftada ne kadar sıvı içiyor?,"Jon bir günde her 4 saatte bir 16 onsluk bir şişe su içiyor, yani:

16 / 4 = 4 kere 16 ons şişe > 4 * 16 = 64 ons.

Buna ek olarak, günde iki kere 16 ons şişeden %25 daha büyük şişe alıyor. Bu şişelerin boyutu:

16 * 1.25 = 20 ons

Bu da demek oluyor ki, günde iki kere 20 ons şişe içiyor:

2 * 20 = 40 ons.

Toplamda bir günde içtiği sıvı miktarı:

64 + 40 = 104 ons.

Bir haftada (7 günde) içtiği sıvı miktarı:

104 * 7 = 728 ons.

Jon bir haftada toplam 728 ons sıvı içiyor.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen süre boyunca belirli bir miktarda su tüketimi hakkında sayısal işlemlerin yapılmasını gerektiren bir aritmetik problemidir. Jon'un günde ne kadar su tükettiğini, ekstra içtiği şişelerin miktarını ve ardından bunu bir haftalık toplam tüketim için hesaplamayı içerir.""}"
"Bir sınıftaki erkeklerin kızlara oranı 3:5'tir. Kızların sayısı erkeklerin sayısından 4 fazlaysa, sınıfta kaç öğrenci vardır?",Sınıfta toplam 32 öğrenci vardır.,"{""type"": ""oran-orantı problemi"", ""explanation"": ""Bu soru, oran ve orantı kavramlarına dayanan ve verilen oranlar ve koşullar kullanılarak bilinmeyen nicelikleri bulmayı gerektiren bir matematik problemidir. Sınıftaki erkeklerin kızlara oranı verilmiş ve kızların sayısının erkeklerin sayısından farkı hakkında bilgi sunulmuştur. Bu tür sorular, genellikle oranların ve toplamların bulunduğu problemlerdir ve denklemler kurarak çözülür.""}"
"Katerina ev eşyaları mağazasından 3 tencere ve 4 tava satın alır. Her bir tencerenin fiyatı 20$'dır. Katerina'nın aldığı ürünlerin toplam maliyeti 100 $'dır. Her bir tava aynı fiyatta ise, 2 tavanın maliyeti nedir?","Her bir tencere 20$ ve Katerina 3 tencere satın aldığında 3 tencerenin toplam maliyeti 60$ olur. Katerina’nın aldığı ürünlerin toplam maliyeti 100$ olduğuna göre, tavalar için kalan miktar 100$ - 60$ = 40$'dır. Bu durumda, 4 tavanın toplam maliyeti 40$ olur.

Her bir tavanın fiyatı 40$ / 4 = 10$ olur.

Dolayısıyla, 2 tavanın maliyeti 2 * 10$ = 20$'dır.","{""type"": ""linear equation"", ""explanation"": ""Bu soru, bir denklemi çözmeyi gerektiren bir lineer denklemler problemidir. Tencerelerin toplam maliyetini hesapladıktan sonra, tavaların maliyetini bulmak için basit bir bilinmeyenli denklem kurulur. Bilinen ve bilinmeyen değişkenler verilmiş olduğundan, lineer denklem çözülerek her bir tavanın fiyatı bulunur.""}"
John COVID aşısı olmaya karar verir.  İlk doz için 20 dakika beklemesi gerekiyor.  İkinci doz için bekleme süresi bunun yarısı kadar.  Toplam bekleme süresi ne kadardır?,Toplam bekleme süresi 30 dakikadır.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli sürelerle ilgili aritmetik bir hesaplama içeriyor. İlk dozun bekleme süresi 20 dakika verildiği için, ikinci doz için 10 dakika bekleme süresi eklenir. Ardından bu süreler toplanarak toplam bekleme süresi hesaplanır.""}"
"Corey, Netflix hesabından dizi başına sırasıyla 12 ve 14 sezon olmak üzere iki film dizisi indirdi. Ancak, hafta içinde bilgisayarında mekanik bir arıza meydana geldi ve her iki dizi için de her sezondan iki bölüm kaybetti. Corey'nin indirdiği film serilerindeki her sezon 16 bölümden oluşuyorsa, bilgisayarın mekanik arızasından sonra kaç bölüm kalmıştır?","Corey'nin indirdiği iki film dizisi toplamda 12 ve 14 sezon olmak üzere 26 sezondur. Her sezonda 16 bölüm bulunmaktadır.

Başlangıçta:
26 sezon * 16 bölüm/sezon = 416 bölüm

Ancak her sezondan 2 bölüm kaybedilmiştir, bu da:
26 sezon * 2 bölüm = 52 bölüm kayıp

Bu durumda kalan toplam bölüm sayısı:
416 bölüm - 52 bölüm = 364 bölüm

Bilgisayarın mekanik arızasından sonra 364 bölüm kalmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, toplam bölümlerin hesaplanması ve mekanik bir arıza nedeni ile kaybolan bölümlerin çıkarılarak, kalan bölüm sayısının belirlenmesini gerektirir. Matematiksel işlemler yapılarak çözülmesi gerektiği için bir aritmetik problem olarak sınıflandırılır.""}"
"Ed tatildeyken bir otel rezervasyonu yaptı. Otelde kalmanın maliyeti her gece saat başına 1,50$ ve her sabah saat başına 2$ idi. Ed'in 80 doları varsa ve dün gece 6 saat, bu sabah da 4 saat otelde kaldıysa, otelde kaldığı süre için ödeme yaptıktan sonra elinde ne kadar para kalmıştır?","Ed'in otelde kaldığı süre için yapacağı hesaplama şu şekildedir:

- Dün gece 6 saat kaldı ve saat başına 1,50$ ödediğine göre:
  6 saat * 1,50$ = 9$

- Bu sabah 4 saat kaldı ve saat başına 2$ ödediğine göre:
  4 saat * 2$ = 8$

Toplam maliyet:
9$ + 8$ = 17$

Ed'in başlangıçtaki parası 80$ olduğuna göre, otelde kaldığı süre için ödeme yaptıktan sonra elinde kalan para:
80$ - 17$ = 63$

Ed'in elinde 63$ para kalır.","{""type"": ""hesaplama"", ""explanation"": ""Bu soru, Ed'in otelde kalmanın maliyetini hesaplamasını ve bu miktarı toplam parasından düşerek geriye kalan parasını bulmasını gerektirir. Ayrıca, belirli bir işlemi sıralı bir şekilde yapma ve sonuca ulaşma yetisine dayanır.""}"
"John ailesini ziyaret etmek için bir araba kiraladı.  Arabayı kiralamak 150 dolara mal oldu.  Ayrıca arabayı doldurmak için 8 galon benzin alması gerekmiştir ve benzinin galonu 3,50 dolardır.  Son masraf mil başına $.50'dir.  Eğer 320 mil gittiyse ne kadara mal olmuştur?","Toplam maliyet hesaplaması şu şekildedir:

1. Araba kiralama: 150 dolar
2. Benzin maliyeti: 8 galon × 3,50 dolar/galon = 28 dolar
3. Mil başına maliyet: 320 mil × 0,50 dolar/mil = 160 dolar

Toplam maliyet:
150 + 28 + 160 = 338 dolar

John'un yolculuğu toplamda 338 dolara mal olmuştur.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen bilgileri kullanarak toplam maliyeti hesaplamayı gerektiren bir problem çözme sorusudur. Kiralama maliyeti, benzin maliyeti ve mil başına ücret gibi farklı masraflar birleştirilerek toplam maliyet bulunmalıdır.""}"
"Vann bir veteriner. Bugün sadece diş temizliği yapacak. Köpeklerin 42 dişi, kedilerin 30 dişi ve domuzların 28 dişi vardır. Eğer 5 köpek, 10 kedi ve 7 domuza diş temizliği yapacaksa, Vann bugün toplam kaç diş temizleyecektir?",Vann bugün toplam 636 diş temizleyecektir.,"{""type"": ""Aritmetik Problemi"", ""explanation"": ""Bu soru, toplama ve çarpma işlemlerini kullanarak toplam sayıyı bulmamız gereken bir aritmetik problemidir. Her tür hayvan için diş sayıları verilmiş ve bu hayvanlardan kaç tane olduğu belirtilmiştir. Çarpma ve toplama işlemleriyle Vann'ın toplam kaç diş temizleyeceğini hesaplayacağız.""}"
"Hastanede 11 doktor ve 18 hemşire bulunmaktadır. Eğer 5 doktor ve 2 hemşire istifa ederse, geriye kaç doktor ve hemşire kalır?","Eğer 5 doktor ve 2 hemşire istifa ederse, hastanede geriye 6 doktor ve 16 hemşire kalır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, basit çıkarma işlemi gerektiren bir aritmetik problemidir. Toplam doktor ve hemşire sayılarını verildikten sonra istifa edenlerin sayısı çıkarılarak kalan sayıların bulunması istenmektedir.""}"
